sr_max_distance_atr,sr_sl_atr_mult,major_only,btc_rsi_floor,mt_not_downtrend,relative_volume,rsi_cap,min_token_rsi,min_confluence,min_touches,tp_cascade,min_rr,max_hold_days,cascade_skipped,n_published,n_filled,fill_rate_pct,win_rate_pct,avg_win_pct,avg_loss_pct,avg_pnl_filled_pct,expectancy_per_signal_pct,score,n_tp,n_sl,n_timeout
2.0,0.5,False,0.0,False,True,80.0,60.0,50.0,3,False,2.0,14,0,136,77,56.62,20.78,7.252,-3.175,-1.008,-0.571,-5.01,14,61,2
2.0,0.5,True,0.0,False,True,0.0,60.0,0.0,0,False,2.0,7,0,189,114,60.32,25.44,5.511,-3.15,-0.947,-0.571,-6.097,19,85,9
3.0,0.5,True,50.0,True,True,0.0,0.0,0.0,3,True,2.0,7,16,161,81,50.31,16.05,9.018,-3.079,-1.138,-0.572,-5.151,10,68,3
3.0,0.5,True,50.0,True,True,0.0,0.0,50.0,3,True,2.0,7,16,161,81,50.31,16.05,9.018,-3.079,-1.138,-0.572,-5.151,10,68,3
2.0,0.5,False,0.0,False,True,80.0,60.0,0.0,3,True,2.0,14,2,136,77,56.62,19.48,8.006,-3.193,-1.012,-0.573,-5.026,12,62,2
2.0,0.5,False,0.0,False,True,80.0,60.0,50.0,3,True,2.0,14,2,136,77,56.62,19.48,8.006,-3.193,-1.012,-0.573,-5.026,12,62,2
2.0,0.5,False,50.0,True,True,80.0,60.0,0.0,0,True,2.0,14,4,139,77,55.4,18.18,7.432,-2.916,-1.035,-0.573,-5.03,11,63,1
3.0,1.0,False,50.0,True,False,0.0,0.0,0.0,0,False,2.0,7,0,544,314,57.72,39.17,6.399,-5.754,-0.993,-0.573,-10.161,104,165,39
2.0,1.0,True,0.0,False,False,0.0,0.0,0.0,0,True,2.0,7,4676,1043,590,56.57,35.76,8.851,-6.505,-1.013,-0.573,-13.923,53,335,195
2.0,1.0,True,0.0,True,False,0.0,0.0,0.0,0,True,2.0,7,2903,622,338,54.34,34.32,8.299,-5.944,-1.056,-0.574,-10.552,38,195,99
2.0,1.0,True,0.0,False,False,0.0,0.0,0.0,3,False,2.0,7,0,887,547,61.67,40.04,6.96,-6.199,-0.931,-0.574,-13.425,154,289,100
2.0,1.0,True,0.0,False,False,0.0,0.0,50.0,3,False,2.0,7,0,887,547,61.67,40.04,6.96,-6.199,-0.931,-0.574,-13.425,154,289,100
2.0,1.0,True,0.0,False,True,0.0,60.0,0.0,0,False,2.0,7,0,189,114,60.32,41.23,6.145,-5.932,-0.953,-0.575,-6.135,30,61,20
2.0,0.5,True,0.0,True,True,80.0,0.0,0.0,0,True,2.0,7,17,228,138,60.53,20.29,7.592,-3.124,-0.95,-0.575,-6.752,14,110,13
3.0,0.5,True,0.0,True,True,0.0,60.0,0.0,3,False,2.0,14,0,146,73,50.0,19.18,7.15,-3.121,-1.151,-0.576,-4.919,12,59,2
3.0,0.5,True,0.0,True,True,0.0,60.0,50.0,3,False,2.0,14,0,146,73,50.0,19.18,7.15,-3.121,-1.151,-0.576,-4.919,12,59,2
3.0,1.0,True,50.0,True,False,80.0,60.0,0.0,0,True,2.0,14,823,357,180,50.42,26.11,11.977,-5.778,-1.142,-0.576,-7.723,27,125,21
3.0,0.5,True,50.0,False,True,0.0,60.0,0.0,3,False,2.0,7,0,143,72,50.35,20.83,6.312,-3.11,-1.147,-0.577,-4.9,12,57,3
3.0,0.5,True,50.0,False,True,0.0,60.0,50.0,3,False,2.0,7,0,143,72,50.35,20.83,6.312,-3.11,-1.147,-0.577,-4.9,12,57,3
3.0,1.0,False,50.0,True,False,0.0,60.0,0.0,3,True,2.0,7,563,349,181,51.86,33.7,7.631,-5.558,-1.113,-0.577,-7.768,27,109,39
3.0,1.0,False,50.0,True,False,0.0,60.0,50.0,3,True,2.0,7,563,349,181,51.86,33.7,7.631,-5.558,-1.113,-0.577,-7.768,27,109,39
2.0,1.0,True,0.0,True,False,80.0,60.0,0.0,3,False,2.0,7,0,355,203,57.18,40.39,5.669,-5.535,-1.009,-0.577,-8.222,54,109,37
2.0,1.0,True,0.0,True,False,80.0,60.0,50.0,3,False,2.0,7,0,355,203,57.18,40.39,5.669,-5.535,-1.009,-0.577,-8.222,54,109,37
3.0,0.5,True,0.0,False,True,0.0,60.0,0.0,3,True,2.0,14,16,157,82,52.23,17.07,9.039,-3.194,-1.106,-0.578,-5.23,11,68,2
3.0,0.5,True,0.0,False,True,0.0,60.0,50.0,3,True,2.0,14,16,157,82,52.23,17.07,9.039,-3.194,-1.106,-0.578,-5.23,11,68,2
3.0,0.5,True,0.0,True,True,0.0,60.0,0.0,3,True,2.0,7,13,146,74,50.68,20.27,6.543,-3.096,-1.142,-0.579,-4.98,8,59,6
3.0,0.5,True,0.0,True,True,0.0,60.0,50.0,3,True,2.0,7,13,146,74,50.68,20.27,6.543,-3.096,-1.142,-0.579,-4.98,8,59,6
3.0,1.0,False,50.0,True,False,0.0,60.0,0.0,0,True,2.0,14,941,395,204,51.65,26.47,12.33,-5.963,-1.12,-0.579,-8.264,36,142,20
2.0,1.0,False,0.0,False,True,80.0,0.0,0.0,0,True,2.0,7,409,393,234,59.54,35.47,9.473,-6.717,-0.975,-0.58,-8.877,25,137,69
2.0,1.0,False,50.0,True,False,80.0,0.0,0.0,0,False,2.0,7,0,518,311,60.04,38.59,6.777,-5.832,-0.967,-0.58,-10.236,96,165,45
2.0,0.5,True,50.0,True,True,0.0,0.0,0.0,3,False,2.0,7,0,153,82,53.59,19.51,6.931,-3.031,-1.087,-0.582,-5.275,14,66,2
2.0,0.5,True,50.0,True,True,0.0,0.0,50.0,3,False,2.0,7,0,153,82,53.59,19.51,6.931,-3.031,-1.087,-0.582,-5.275,14,66,2
3.0,0.5,True,0.0,True,True,0.0,0.0,0.0,3,False,2.0,14,0,216,116,53.7,20.69,7.608,-3.351,-1.083,-0.582,-6.266,22,92,2
3.0,0.5,True,0.0,True,True,0.0,0.0,50.0,3,False,2.0,14,0,216,116,53.7,20.69,7.608,-3.351,-1.083,-0.582,-6.266,22,92,2
3.0,0.5,True,50.0,False,True,0.0,0.0,0.0,0,False,2.0,14,0,243,133,54.73,21.05,7.232,-3.275,-1.063,-0.582,-6.711,25,105,2
2.0,0.5,False,50.0,False,True,80.0,60.0,0.0,0,True,2.0,14,5,153,84,54.9,19.05,7.475,-3.071,-1.062,-0.583,-5.344,13,68,1
3.0,0.5,True,0.0,False,True,80.0,60.0,0.0,0,True,2.0,7,6,172,93,54.07,23.66,5.7,-3.179,-1.078,-0.583,-5.623,10,71,10
2.0,0.5,True,0.0,True,True,0.0,60.0,0.0,0,True,2.0,14,17,173,103,59.54,18.45,8.149,-3.043,-0.979,-0.583,-5.913,15,84,2
3.0,1.0,False,50.0,True,False,0.0,60.0,0.0,0,False,2.0,14,0,409,225,55.01,37.78,7.065,-5.994,-1.061,-0.583,-8.752,81,133,7
2.0,0.5,True,50.0,False,True,0.0,0.0,0.0,3,False,2.0,7,0,185,108,58.38,22.22,6.891,-3.255,-1.0,-0.584,-6.07,21,84,3
2.0,0.5,True,50.0,False,True,0.0,0.0,50.0,3,False,2.0,7,0,185,108,58.38,22.22,6.891,-3.255,-1.0,-0.584,-6.07,21,84,3
3.0,1.0,False,50.0,True,False,80.0,0.0,0.0,0,False,2.0,7,0,521,305,58.54,38.36,6.823,-5.869,-1.0,-0.586,-10.226,93,163,44
2.0,1.0,False,0.0,True,False,0.0,0.0,0.0,3,False,2.0,7,0,607,361,59.47,38.78,6.5,-5.726,-0.985,-0.586,-11.127,104,193,59
2.0,1.0,False,0.0,True,False,0.0,0.0,50.0,3,False,2.0,7,0,607,361,59.47,38.78,6.5,-5.726,-0.985,-0.586,-11.127,104,193,59
2.0,0.5,True,0.0,True,True,0.0,0.0,0.0,3,False,2.0,7,0,205,117,57.07,23.08,6.565,-3.307,-1.029,-0.587,-6.353,21,90,6
2.0,0.5,True,0.0,True,True,0.0,0.0,50.0,3,False,2.0,7,0,205,117,57.07,23.08,6.565,-3.307,-1.029,-0.587,-6.353,21,90,6
2.0,1.0,True,0.0,False,False,0.0,0.0,0.0,0,False,2.0,14,0,1085,634,58.43,38.8,8.361,-6.942,-1.004,-0.587,-14.773,214,375,40
3.0,0.5,False,0.0,True,True,80.0,60.0,0.0,0,True,2.0,14,5,160,94,58.75,18.09,8.24,-3.041,-1.001,-0.588,-5.701,13,77,2
3.0,1.0,True,0.0,True,False,80.0,60.0,0.0,0,False,2.0,14,0,407,223,54.79,35.43,8.007,-6.056,-1.074,-0.588,-8.788,68,134,15
2.0,0.5,False,50.0,True,True,80.0,60.0,0.0,0,True,2.0,7,4,139,77,55.4,20.78,6.016,-2.919,-1.062,-0.589,-5.164,10,61,4
3.0,0.5,True,0.0,False,True,0.0,60.0,0.0,3,False,2.0,14,0,157,81,51.59,19.75,7.227,-3.201,-1.141,-0.589,-5.3,14,65,2
3.0,0.5,True,0.0,False,True,0.0,60.0,50.0,3,False,2.0,14,0,157,81,51.59,19.75,7.227,-3.201,-1.141,-0.589,-5.3,14,65,2
3.0,0.5,True,0.0,False,True,0.0,0.0,0.0,3,True,2.0,7,24,292,171,58.56,20.47,8.793,-3.528,-1.006,-0.589,-7.705,22,136,13
3.0,0.5,True,0.0,False,True,0.0,0.0,50.0,3,True,2.0,7,24,292,171,58.56,20.47,8.793,-3.528,-1.006,-0.589,-7.705,22,136,13
3.0,1.0,True,50.0,True,False,0.0,60.0,0.0,3,False,2.0,14,0,356,185,51.97,33.51,7.996,-5.734,-1.133,-0.589,-8.005,56,116,8
3.0,1.0,True,50.0,True,False,0.0,60.0,50.0,3,False,2.0,14,0,356,185,51.97,33.51,7.996,-5.734,-1.133,-0.589,-8.005,56,116,8
3.0,1.0,True,0.0,False,False,0.0,60.0,0.0,3,True,2.0,14,992,473,255,53.91,28.63,11.569,-6.171,-1.093,-0.589,-9.407,37,172,38
3.0,1.0,True,0.0,False,False,0.0,60.0,50.0,3,True,2.0,14,992,473,255,53.91,28.63,11.569,-6.171,-1.093,-0.589,-9.407,37,172,38
3.0,1.0,True,0.0,True,False,0.0,0.0,0.0,3,True,2.0,7,2035,575,291,50.61,33.33,7.978,-5.739,-1.166,-0.59,-10.071,30,167,88
3.0,1.0,True,0.0,True,False,0.0,0.0,50.0,3,True,2.0,7,2035,575,291,50.61,33.33,7.978,-5.739,-1.166,-0.59,-10.071,30,167,88
3.0,0.5,False,50.0,False,True,80.0,60.0,0.0,3,True,2.0,7,1,119,63,52.94,19.05,6.995,-3.025,-1.116,-0.591,-4.69,9,51,2
3.0,0.5,False,50.0,False,True,80.0,60.0,50.0,3,True,2.0,7,1,119,63,52.94,19.05,6.995,-3.025,-1.116,-0.591,-4.69,9,51,2
3.0,0.5,False,50.0,True,True,80.0,60.0,0.0,3,False,2.0,14,0,109,56,51.38,17.86,6.927,-2.91,-1.153,-0.592,-4.433,9,46,1
3.0,0.5,False,50.0,True,True,80.0,60.0,50.0,3,False,2.0,14,0,109,56,51.38,17.86,6.927,-2.91,-1.153,-0.592,-4.433,9,46,1
3.0,0.5,True,0.0,False,True,0.0,60.0,0.0,3,True,2.0,7,16,157,82,52.23,20.73,6.687,-3.179,-1.133,-0.592,-5.359,10,65,6
3.0,0.5,True,0.0,False,True,0.0,60.0,50.0,3,True,2.0,7,16,157,82,52.23,20.73,6.687,-3.179,-1.133,-0.592,-5.359,10,65,6
2.0,0.5,True,0.0,True,True,0.0,0.0,0.0,3,False,2.0,14,0,205,117,57.07,21.37,7.432,-3.34,-1.038,-0.592,-6.408,23,92,2
2.0,0.5,True,0.0,True,True,0.0,0.0,50.0,3,False,2.0,14,0,205,117,57.07,21.37,7.432,-3.34,-1.038,-0.592,-6.408,23,92,2
2.0,0.5,False,50.0,False,True,80.0,60.0,0.0,3,True,2.0,7,1,118,65,55.08,20.0,6.703,-3.022,-1.077,-0.593,-4.783,10,52,2
2.0,0.5,False,50.0,False,True,80.0,60.0,50.0,3,True,2.0,7,1,118,65,55.08,20.0,6.703,-3.022,-1.077,-0.593,-4.783,10,52,2
2.0,0.5,True,0.0,True,True,80.0,0.0,0.0,0,True,2.0,14,17,228,138,60.53,15.22,11.154,-3.158,-0.98,-0.593,-6.97,16,117,4
2.0,1.0,False,0.0,True,False,0.0,0.0,0.0,3,False,2.0,14,0,607,361,59.47,37.4,7.763,-6.23,-0.997,-0.593,-11.267,118,214,24
2.0,1.0,False,0.0,True,False,0.0,0.0,50.0,3,False,2.0,14,0,607,361,59.47,37.4,7.763,-6.23,-0.997,-0.593,-11.267,118,214,24
2.0,1.0,False,50.0,False,True,0.0,60.0,0.0,3,True,2.0,7,109,132,69,52.27,31.88,8.534,-5.664,-1.137,-0.594,-4.937,11,42,13
2.0,1.0,False,50.0,False,True,0.0,60.0,50.0,3,True,2.0,7,109,132,69,52.27,31.88,8.534,-5.664,-1.137,-0.594,-4.937,11,42,13
3.0,1.0,False,0.0,True,True,0.0,0.0,0.0,0,False,2.0,7,0,264,158,59.85,39.24,6.505,-5.835,-0.993,-0.594,-7.467,46,88,21
3.0,1.0,False,50.0,False,False,80.0,60.0,0.0,3,False,2.0,14,0,455,256,56.26,40.62,6.77,-6.412,-1.057,-0.595,-9.514,97,149,5
3.0,1.0,False,50.0,False,False,80.0,60.0,50.0,3,False,2.0,14,0,455,256,56.26,40.62,6.77,-6.412,-1.057,-0.595,-9.514,97,149,5
3.0,1.0,False,0.0,True,False,0.0,0.0,0.0,0,True,2.0,14,2703,658,362,55.02,26.8,13.287,-6.341,-1.082,-0.595,-11.325,66,247,44
2.0,1.0,False,0.0,True,True,0.0,0.0,0.0,0,False,2.0,7,0,261,162,62.07,39.51,6.481,-5.82,-0.96,-0.596,-7.586,48,90,21
3.0,1.0,False,0.0,True,False,0.0,0.0,0.0,0,True,2.0,7,2703,658,362,55.02,34.81,8.125,-6.0,-1.083,-0.596,-11.34,41,209,107
2.0,0.5,False,50.0,False,True,80.0,60.0,0.0,0,True,2.0,7,5,153,84,54.9,21.43,6.211,-3.078,-1.087,-0.597,-5.471,12,66,4
3.0,1.0,True,0.0,True,False,0.0,0.0,0.0,0,False,2.0,14,0,659,376,57.06,36.97,8.051,-6.381,-1.046,-0.597,-11.573,123,223,23
2.0,0.5,True,50.0,False,True,0.0,60.0,0.0,0,True,2.0,14,18,169,97,57.4,18.56,7.863,-3.07,-1.041,-0.598,-5.885,15,79,1
3.0,1.0,False,0.0,False,False,80.0,0.0,0.0,0,True,2.0,7,4669,1113,626,56.24,34.19,9.536,-6.569,-1.063,-0.598,-14.965,58,365,199
2.0,0.5,True,50.0,True,True,0.0,60.0,0.0,3,False,2.0,14,0,122,67,54.92,19.4,6.809,-2.992,-1.091,-0.599,-4.902,12,54,1
2.0,0.5,True,50.0,True,True,0.0,60.0,50.0,3,False,2.0,14,0,122,67,54.92,19.4,6.809,-2.992,-1.091,-0.599,-4.902,12,54,1
3.0,0.5,False,50.0,True,True,80.0,60.0,0.0,3,True,2.0,7,0,109,56,51.38,17.86,6.84,-2.91,-1.169,-0.6,-4.493,7,46,2
3.0,0.5,False,50.0,True,True,80.0,60.0,50.0,3,True,2.0,7,0,109,56,51.38,17.86,6.84,-2.91,-1.169,-0.6,-4.493,7,46,2
3.0,0.5,False,50.0,False,True,80.0,60.0,0.0,0,True,2.0,14,5,153,81,52.94,18.52,7.459,-3.085,-1.133,-0.6,-5.397,12,66,1
3.0,0.5,True,0.0,False,True,80.0,60.0,0.0,0,False,2.0,7,0,172,93,54.07,23.66,5.56,-3.179,-1.112,-0.601,-5.796,12,71,9
2.0,1.0,True,50.0,True,False,0.0,0.0,0.0,3,False,2.0,14,0,464,263,56.68,36.5,7.996,-6.266,-1.06,-0.601,-9.744,86,162,10
2.0,1.0,True,50.0,True,False,0.0,0.0,50.0,3,False,2.0,14,0,464,263,56.68,36.5,7.996,-6.266,-1.06,-0.601,-9.744,86,162,10
3.0,0.5,False,0.0,True,True,80.0,0.0,0.0,3,False,2.0,7,0,197,109,55.33,21.1,7.088,-3.274,-1.087,-0.602,-6.28,17,86,6
3.0,0.5,False,0.0,True,True,80.0,0.0,50.0,3,False,2.0,7,0,197,109,55.33,21.1,7.088,-3.274,-1.087,-0.602,-6.28,17,86,6
2.0,1.0,False,0.0,True,False,80.0,60.0,0.0,3,False,2.0,7,0,368,215,58.42,41.4,5.54,-5.672,-1.03,-0.602,-8.827,64,115,33
2.0,1.0,False,0.0,True,False,80.0,60.0,50.0,3,False,2.0,7,0,368,215,58.42,41.4,5.54,-5.672,-1.03,-0.602,-8.827,64,115,33
2.0,0.5,False,50.0,True,True,80.0,60.0,0.0,3,True,2.0,7,0,108,58,53.7,18.97,6.509,-2.909,-1.123,-0.603,-4.593,8,47,2
2.0,0.5,False,50.0,True,True,80.0,60.0,50.0,3,True,2.0,7,0,108,58,53.7,18.97,6.509,-2.909,-1.123,-0.603,-4.593,8,47,2
3.0,0.5,False,0.0,False,True,80.0,0.0,0.0,3,True,2.0,14,8,271,163,60.15,19.02,9.792,-3.537,-1.002,-0.603,-7.694,27,131,5
3.0,0.5,False,0.0,False,True,80.0,0.0,50.0,3,True,2.0,14,8,271,163,60.15,19.02,9.792,-3.537,-1.002,-0.603,-7.694,27,131,5
2.0,0.5,False,0.0,True,True,80.0,0.0,0.0,3,False,2.0,7,0,194,110,56.7,21.82,6.846,-3.274,-1.066,-0.604,-6.337,18,86,6
2.0,0.5,False,0.0,True,True,80.0,0.0,50.0,3,False,2.0,7,0,194,110,56.7,21.82,6.846,-3.274,-1.066,-0.604,-6.337,18,86,6
2.0,1.0,False,0.0,True,False,0.0,0.0,0.0,3,True,2.0,14,1746,583,326,55.92,27.61,12.111,-6.11,-1.08,-0.604,-10.902,56,217,47
2.0,1.0,False,0.0,True,False,0.0,0.0,50.0,3,True,2.0,14,1746,583,326,55.92,27.61,12.111,-6.11,-1.08,-0.604,-10.902,56,217,47
3.0,0.5,True,50.0,True,True,80.0,0.0,0.0,3,False,2.0,14,0,141,70,49.65,15.71,8.251,-2.984,-1.219,-0.605,-5.062,10,59,1
3.0,0.5,True,50.0,True,True,80.0,0.0,50.0,3,False,2.0,14,0,141,70,49.65,15.71,8.251,-2.984,-1.219,-0.605,-5.062,10,59,1
3.0,0.5,True,0.0,False,True,80.0,0.0,0.0,3,False,2.0,14,0,270,158,58.52,21.52,8.155,-3.556,-1.036,-0.606,-7.619,29,124,5
3.0,0.5,True,0.0,False,True,80.0,0.0,50.0,3,False,2.0,14,0,270,158,58.52,21.52,8.155,-3.556,-1.036,-0.606,-7.619,29,124,5
3.0,0.5,False,0.0,True,True,80.0,0.0,0.0,3,False,2.0,14,0,197,109,55.33,19.27,8.17,-3.308,-1.097,-0.607,-6.336,19,88,2
3.0,0.5,False,0.0,True,True,80.0,0.0,50.0,3,False,2.0,14,0,197,109,55.33,19.27,8.17,-3.308,-1.097,-0.607,-6.336,19,88,2
3.0,0.5,False,50.0,True,True,80.0,60.0,0.0,0,True,2.0,14,4,139,75,53.96,17.33,7.411,-2.917,-1.127,-0.608,-5.264,10,62,1
3.0,0.5,False,50.0,False,True,80.0,60.0,0.0,3,False,2.0,14,0,120,64,53.33,18.75,7.067,-3.037,-1.142,-0.609,-4.874,11,52,1
3.0,0.5,False,50.0,False,True,80.0,60.0,50.0,3,False,2.0,14,0,120,64,53.33,18.75,7.067,-3.037,-1.142,-0.609,-4.874,11,52,1
3.0,1.0,True,0.0,True,False,80.0,60.0,0.0,0,True,2.0,7,918,383,199,51.96,36.18,6.631,-5.595,-1.172,-0.609,-8.589,20,111,62
2.0,0.5,False,50.0,True,True,80.0,0.0,0.0,3,False,2.0,7,0,140,74,52.86,18.92,6.638,-2.973,-1.155,-0.61,-5.251,12,60,2
2.0,0.5,False,50.0,True,True,80.0,0.0,50.0,3,False,2.0,7,0,140,74,52.86,18.92,6.638,-2.973,-1.155,-0.61,-5.251,12,60,2
2.0,0.5,False,0.0,True,True,80.0,0.0,0.0,3,False,2.0,14,0,194,110,56.7,20.0,7.857,-3.308,-1.075,-0.61,-6.394,20,88,2
2.0,0.5,False,0.0,True,True,80.0,0.0,50.0,3,False,2.0,14,0,194,110,56.7,20.0,7.857,-3.308,-1.075,-0.61,-6.394,20,88,2
3.0,1.0,False,50.0,False,False,0.0,60.0,0.0,3,False,2.0,14,0,475,265,55.79,40.0,6.937,-6.451,-1.096,-0.611,-9.951,99,155,6
3.0,1.0,False,50.0,False,False,0.0,60.0,50.0,3,False,2.0,14,0,475,265,55.79,40.0,6.937,-6.451,-1.096,-0.611,-9.951,99,155,6
2.0,0.5,False,50.0,True,True,80.0,60.0,0.0,3,False,2.0,14,0,108,58,53.7,18.97,6.414,-2.909,-1.141,-0.613,-4.668,10,47,1
2.0,0.5,False,50.0,True,True,80.0,60.0,50.0,3,False,2.0,14,0,108,58,53.7,18.97,6.414,-2.909,-1.141,-0.613,-4.668,10,47,1
2.0,0.5,False,50.0,False,True,80.0,0.0,0.0,3,False,2.0,7,0,171,100,58.48,22.0,6.685,-3.228,-1.047,-0.613,-6.126,20,78,2
2.0,0.5,False,50.0,False,True,80.0,0.0,50.0,3,False,2.0,7,0,171,100,58.48,22.0,6.685,-3.228,-1.047,-0.613,-6.126,20,78,2
3.0,1.0,False,0.0,False,True,0.0,60.0,0.0,0,True,2.0,14,191,187,103,55.08,27.18,11.12,-5.68,-1.113,-0.613,-6.223,17,66,16
2.0,0.5,True,50.0,False,True,0.0,60.0,0.0,3,False,2.0,14,0,133,75,56.39,20.0,6.937,-3.094,-1.088,-0.614,-5.314,14,60,1
2.0,0.5,True,50.0,False,True,0.0,60.0,50.0,3,False,2.0,14,0,133,75,56.39,20.0,6.937,-3.094,-1.088,-0.614,-5.314,14,60,1
3.0,0.5,False,50.0,False,True,80.0,60.0,0.0,0,True,2.0,7,5,153,81,52.94,20.99,6.123,-3.093,-1.159,-0.614,-5.522,11,64,4
3.0,1.0,True,0.0,False,False,0.0,0.0,0.0,3,False,2.0,14,0,904,539,59.62,37.85,8.33,-6.73,-1.03,-0.614,-14.259,176,324,33
3.0,1.0,True,0.0,False,False,0.0,0.0,50.0,3,False,2.0,14,0,904,539,59.62,37.85,8.33,-6.73,-1.03,-0.614,-14.259,176,324,33
3.0,0.5,False,50.0,True,True,80.0,0.0,0.0,3,False,2.0,7,0,141,73,51.77,17.81,7.05,-2.973,-1.188,-0.615,-5.256,11,60,2
3.0,0.5,False,50.0,True,True,80.0,0.0,50.0,3,False,2.0,7,0,141,73,51.77,17.81,7.05,-2.973,-1.188,-0.615,-5.256,11,60,2
2.0,0.5,False,50.0,True,True,80.0,0.0,0.0,3,True,2.0,14,0,140,74,52.86,16.22,8.482,-3.03,-1.163,-0.615,-5.29,11,62,1
2.0,0.5,False,50.0,True,True,80.0,0.0,50.0,3,True,2.0,14,0,140,74,52.86,16.22,8.482,-3.03,-1.163,-0.615,-5.29,11,62,1
2.0,1.0,False,0.0,False,True,0.0,0.0,0.0,0,True,2.0,14,457,413,245,59.32,27.76,13.899,-6.775,-1.037,-0.615,-9.628,37,164,41
3.0,0.5,False,50.0,False,True,80.0,0.0,0.0,3,False,2.0,7,0,172,99,57.56,21.21,6.942,-3.228,-1.071,-0.616,-6.134,19,78,2
3.0,0.5,False,50.0,False,True,80.0,0.0,50.0,3,False,2.0,7,0,172,99,57.56,21.21,6.942,-3.228,-1.071,-0.616,-6.134,19,78,2
2.0,1.0,False,50.0,True,False,0.0,0.0,0.0,3,False,2.0,14,0,472,275,58.26,37.45,7.624,-6.257,-1.058,-0.616,-10.218,97,167,6
2.0,1.0,False,50.0,True,False,0.0,0.0,50.0,3,False,2.0,14,0,472,275,58.26,37.45,7.624,-6.257,-1.058,-0.616,-10.218,97,167,6
2.0,0.5,True,50.0,True,True,80.0,0.0,0.0,3,False,2.0,14,0,137,72,52.55,16.67,7.831,-2.976,-1.175,-0.618,-5.241,11,60,1
2.0,0.5,True,50.0,True,True,80.0,0.0,50.0,3,False,2.0,14,0,137,72,52.55,16.67,7.831,-2.976,-1.175,-0.618,-5.241,11,60,1
3.0,0.5,False,0.0,True,True,80.0,60.0,0.0,3,True,2.0,7,0,127,67,52.76,20.9,6.051,-3.081,-1.173,-0.619,-5.065,8,53,5
3.0,0.5,False,0.0,True,True,80.0,60.0,50.0,3,True,2.0,7,0,127,67,52.76,20.9,6.051,-3.081,-1.173,-0.619,-5.065,8,53,5
2.0,1.0,False,50.0,True,False,0.0,60.0,0.0,3,False,2.0,7,0,351,200,56.98,41.0,5.494,-5.658,-1.086,-0.619,-8.748,66,109,23
2.0,1.0,False,50.0,True,False,0.0,60.0,50.0,3,False,2.0,7,0,351,200,56.98,41.0,5.494,-5.658,-1.086,-0.619,-8.748,66,109,23
2.0,1.0,True,0.0,True,False,80.0,0.0,0.0,0,True,2.0,7,2700,605,343,56.69,34.4,8.175,-5.952,-1.092,-0.619,-11.464,38,194,105
2.0,1.0,False,0.0,True,False,80.0,0.0,0.0,0,True,2.0,7,2528,635,374,58.9,35.29,8.107,-6.046,-1.051,-0.619,-11.97,41,211,118
2.0,0.5,True,50.0,True,True,0.0,60.0,0.0,0,False,2.0,7,0,156,88,56.41,23.86,4.839,-2.96,-1.099,-0.62,-5.815,14,67,6
2.0,0.5,True,0.0,False,True,0.0,0.0,0.0,3,True,2.0,7,24,279,173,62.01,20.23,8.883,-3.507,-1.0,-0.62,-8.158,22,138,13
2.0,0.5,True,0.0,False,True,0.0,0.0,50.0,3,True,2.0,7,24,279,173,62.01,20.23,8.883,-3.507,-1.0,-0.62,-8.158,22,138,13
2.0,0.5,True,50.0,False,True,80.0,60.0,0.0,3,True,2.0,14,1,115,63,54.78,17.46,7.841,-3.032,-1.134,-0.621,-4.929,9,52,1
2.0,0.5,True,50.0,False,True,80.0,60.0,50.0,3,True,2.0,14,1,115,63,54.78,17.46,7.841,-3.032,-1.134,-0.621,-4.929,9,52,1
2.0,1.0,False,50.0,True,True,0.0,60.0,0.0,0,True,2.0,7,147,158,88,55.7,35.23,7.063,-5.562,-1.115,-0.621,-5.824,12,52,20
3.0,0.5,True,50.0,False,True,0.0,0.0,0.0,3,False,2.0,14,0,194,107,55.15,20.56,7.105,-3.257,-1.127,-0.621,-6.428,20,85,2
3.0,0.5,True,50.0,False,True,0.0,0.0,50.0,3,False,2.0,14,0,194,107,55.15,20.56,7.105,-3.257,-1.127,-0.621,-6.428,20,85,2
3.0,1.0,False,0.0,True,False,80.0,60.0,0.0,3,False,2.0,7,0,377,213,56.5,39.91,5.617,-5.56,-1.1,-0.621,-9.07,61,116,32
3.0,1.0,False,0.0,True,False,80.0,60.0,50.0,3,False,2.0,7,0,377,213,56.5,39.91,5.617,-5.56,-1.1,-0.621,-9.07,61,116,32
2.0,1.0,True,50.0,True,False,0.0,0.0,0.0,3,False,2.0,7,0,464,263,56.68,37.26,6.774,-5.768,-1.095,-0.621,-10.063,77,145,37
2.0,1.0,True,50.0,True,False,0.0,0.0,50.0,3,False,2.0,7,0,464,263,56.68,37.26,6.774,-5.768,-1.095,-0.621,-10.063,77,145,37
2.0,1.0,False,0.0,True,False,0.0,0.0,0.0,0,True,2.0,7,2703,653,367,56.2,34.88,8.011,-5.987,-1.105,-0.621,-11.896,39,208,115
2.0,0.5,False,50.0,False,True,80.0,0.0,0.0,0,False,2.0,7,0,227,130,57.27,23.85,6.267,-3.389,-1.087,-0.622,-7.097,25,99,5
3.0,1.0,True,0.0,True,False,80.0,60.0,0.0,3,True,2.0,7,649,345,178,51.59,34.83,6.923,-5.549,-1.205,-0.622,-8.293,21,103,49
3.0,1.0,True,0.0,True,False,80.0,60.0,50.0,3,True,2.0,7,649,345,178,51.59,34.83,6.923,-5.549,-1.205,-0.622,-8.293,21,103,49
